subzona,date,ndvi
CP_Aguas_Negras,2021-07-01,0.47112467862162183
CP_Aguas_Negras,2021-08-01,0.4636898909736996
CP_Aguas_Negras,2021-09-01,0.4605209250989871
CP_Aguas_Negras,2021-10-01,0.42624406130790504
CP_Aguas_Negras,2021-11-01,0.465764379429842
CP_Aguas_Negras,2021-12-01,0.4570575003408716
CP_Aguas_Negras,2022-01-01,0.44014858323753386
CP_Aguas_Negras,2022-02-01,0.392995455255227
CP_Aguas_Negras,2022-03-01,0.34702067717046653
CP_Aguas_Negras,2022-04-01,0.3022365825239816
CP_Aguas_Negras,2022-05-01,0.4130085442786204
CP_Aguas_Negras,2022-06-01,0.42809425452899974
CP_Aguas_Negras,2022-07-01,0.4579955404997201
CP_Aguas_Negras,2022-08-01,0.48101161554984795
CP_Aguas_Negras,2022-09-01,0.4188223803523377
CP_Aguas_Negras,2022-10-01,0.4217112681993431
CP_Aguas_Negras,2022-12-01,0.4270743105413026
CP_Aguas_Negras,2023-01-01,0.39544438172302243
CP_Aguas_Negras,2023-02-01,0.3685506381318572
CP_Aguas_Negras,2023-03-01,0.36421983146226783
CP_Aguas_Negras,2023-04-01,0.33930944927063134
CP_Aguas_Negras,2023-05-01,0.3720817793916796
CP_Aguas_Negras,2023-06-01,0.4638605352517391
CP_Aguas_Negras,2023-07-01,0.45786390144492056
CP_Aguas_Negras,2023-08-01,0.44072247173433826
CP_Aguas_Negras,2023-09-01,0.4410470925161896
CP_Aguas_Negras,2023-10-01,0.4599217922182227
CP_Aguas_Negras,2023-11-01,0.471864958589931
CP_Aguas_Negras,2023-12-01,0.451346738928849
CP_Aguas_Negras,2024-01-01,0.3927049148393466
CP_Aguas_Negras,2024-02-01,0.39369619800015265
CP_Aguas_Negras,2024-03-01,0.3706934067312938
CP_Aguas_Negras,2024-04-01,0.3501060432074719
CP_Aguas_Negras,2024-05-01,0.3861183756582888
CP_Aguas_Negras,2024-07-01,0.44609987553462727
CP_Aguas_Negras,2024-08-01,0.228291442971332
CP_Aguas_Negras,2024-09-01,0.3402583593418448
CP_Aguas_Negras,2024-10-01,0.47852126574098924
CP_Aguas_Negras,2024-11-01,0.46921167221012894
CP_Aguas_Negras,2024-12-01,0.4761840679314054
CP_Aguas_Negras,2025-01-01,0.4605999535342455
CP_Aguas_Negras,2025-02-01,0.40107036133779556
CP_Aguas_Negras,2025-03-01,0.36523841944066415
CP_Aguas_Negras,2025-04-01,0.3658660241480058
CP_Aguas_Negras,2025-05-01,0.4441416626072166
CP_Aguas_Negras,2025-06-01,0.4787134102568377
CP_Aguas_Negras,2025-07-01,0.4514238941581196
CP_Aguas_Negras,2025-08-01,0.45274498085417136
CP_Aguas_Negras,2025-09-01,0.4726181486112502
CP_Aguas_Negras,2025-10-01,0.48583014981418676
CP_Aguas_Negras,2025-11-01,0.45046033074151665
CP_Aguas_Negras,2025-12-01,0.44283347549442365
CP_Cano_Grande,2018-01-01,0.7399298370723227
CP_Cano_Grande,2018-02-01,0.647633969141234
CP_Cano_Grande,2018-03-01,0.4693188827050229
CP_Cano_Grande,2018-12-01,0.740173466858792
CP_Cano_Grande,2019-01-01,0.6706192177087072
CP_Cano_Grande,2019-02-01,0.5907423338322104
CP_Cano_Grande,2019-03-01,0.45998406057322117
CP_Cano_Grande,2019-04-01,0.4172415486735542
CP_Cano_Grande,2019-05-01,0.492159215802877
CP_Cano_Grande,2019-06-01,0.7311272835010124
CP_Cano_Grande,2019-07-01,0.6339726626075368
CP_Cano_Grande,2019-08-01,0.6834937673480367
CP_Cano_Grande,2019-09-01,0.6470971302571193
CP_Cano_Grande,2019-11-01,0.7720240181590965
CP_Cano_Grande,2019-12-01,0.7218288105117995
CP_Cano_Grande,2020-01-01,0.6927906058632841
CP_Cano_Grande,2020-02-01,0.6002285312775754
CP_Cano_Grande,2020-03-01,0.5045074177007719
CP_Cano_Grande,2020-04-01,0.4300641367279798
CP_Cano_Grande,2020-05-01,0.442756247908999
CP_Cano_Grande,2020-06-01,0.4783173094984043
CP_Cano_Grande,2020-07-01,0.6846567078629814
CP_Cano_Grande,2020-08-01,0.7052256797856817
CP_Cano_Grande,2020-09-01,0.388171200632583
CP_Cano_Grande,2020-10-01,0.5416363313326734
CP_Cano_Grande,2020-11-01,0.6736550386918491
CP_Cano_Grande,2020-12-01,0.7359340567286428
CP_Cano_Grande,2021-01-01,0.6421610272561475
CP_Cano_Grande,2021-02-01,0.5487557322653727
CP_Cano_Grande,2021-03-01,0.5141905813248495
CP_Cano_Grande,2021-04-01,0.537999206991018
CP_Cano_Grande,2021-05-01,0.41638301386027143
CP_Cano_Grande,2021-06-01,0.6039882555608039
CP_Cano_Grande,2021-07-01,0.7047465758745902
CP_Cano_Grande,2021-08-01,0.7050288454938213
CP_Cano_Grande,2021-09-01,0.7151321264940637
CP_Cano_Grande,2021-10-01,0.2551200052521306
CP_Cano_Grande,2021-11-01,0.7542526038623946
CP_Cano_Grande,2021-12-01,0.7456308114434094
CP_Cano_Grande,2022-01-01,0.7164697197236225
CP_Cano_Grande,2022-02-01,0.6593136470252722
CP_Cano_Grande,2022-03-01,0.6334281357411694
CP_Cano_Grande,2022-04-01,0.5540160497967155
CP_Cano_Grande,2022-05-01,0.6906498922417709
CP_Cano_Grande,2022-06-01,0.6915698527386606
CP_Cano_Grande,2022-07-01,0.7105003662085225
CP_Cano_Grande,2022-08-01,0.6935598161086386
CP_Cano_Grande,2022-09-01,0.6705474683299821
CP_Cano_Grande,2022-10-01,0.7055346565797204
CP_Cano_Grande,2022-12-01,0.6644956671513625
CP_Cano_Grande,2023-01-01,0.6164058861981162
CP_Cano_Grande,2023-02-01,0.5534088614845993
CP_Cano_Grande,2023-03-01,0.4861828262679757
CP_Cano_Grande,2023-04-01,0.45581414920573854
CP_Cano_Grande,2023-05-01,0.4515328991050465
CP_Cano_Grande,2023-06-01,0.6058034333248493
CP_Cano_Grande,2023-07-01,0.5929372558701774
CP_Cano_Grande,2023-08-01,0.5686972978645174
CP_Cano_Grande,2023-09-01,0.6058344471953248
CP_Cano_Grande,2023-10-01,0.6211743581656162
CP_Cano_Grande,2023-11-01,0.6326789132196883
CP_Cano_Grande,2023-12-01,0.6202618870153757
CP_Cano_Grande,2024-01-01,0.5315863813825512
CP_Cano_Grande,2024-02-01,0.5063398110908752
CP_Cano_Grande,2024-03-01,0.4341929326639538
CP_Cano_Grande,2024-04-01,0.3822641452105679
CP_Cano_Grande,2024-05-01,0.2730527051888301
CP_Cano_Grande,2024-07-01,0.5245722010937645
CP_Cano_Grande,2024-09-01,0.5354199049585873
CP_Cano_Grande,2024-10-01,0.6744220235328313
CP_Cano_Grande,2024-11-01,0.6658694236197136
CP_Cano_Grande,2024-12-01,0.6606724659537061
CP_Cano_Grande,2025-01-01,0.5949452033578555
CP_Cano_Grande,2025-02-01,0.5567436378946462
CP_Cano_Grande,2025-03-01,0.464286965143944
CP_Cano_Grande,2025-04-01,0.4777515340673369
CP_Cano_Grande,2025-05-01,0.5114598786383804
CP_Cano_Grande,2025-06-01,0.5657446550544849
CP_Cano_Grande,2025-07-01,0.5428214204090961
CP_Cano_Grande,2025-08-01,0.5961191702443492
CP_Cano_Grande,2025-09-01,0.6386811539659326
CP_Cano_Grande,2025-10-01,0.512299873233607
CP_Cano_Grande,2025-11-01,0.6597345029753183
CP_Cano_Grande,2025-12-01,0.653656484711707
CP_Rinconada,2018-01-01,0.6832808568604682
CP_Rinconada,2018-02-01,0.6408446452603846
CP_Rinconada,2018-12-01,0.6640890470486511
CP_Rinconada,2019-01-01,0.6574926505044142
CP_Rinconada,2019-02-01,0.618419037708994
CP_Rinconada,2019-03-01,0.44053259451796567
CP_Rinconada,2019-04-01,0.4241598659669576
CP_Rinconada,2019-05-01,0.4738766999386567
CP_Rinconada,2019-06-01,0.5875463744387082
CP_Rinconada,2019-07-01,0.6354876105008525
CP_Rinconada,2019-08-01,0.5693639516103447
CP_Rinconada,2019-09-01,0.5320047535081953
CP_Rinconada,2019-11-01,0.596581223215275
CP_Rinconada,2019-12-01,0.5595819461202367
CP_Rinconada,2020-01-01,0.6614075886588395
CP_Rinconada,2020-02-01,0.6254958451622431
CP_Rinconada,2020-03-01,0.5418854030661915
CP_Rinconada,2020-04-01,0.42363028178832607
CP_Rinconada,2020-05-01,0.4521692241193082
CP_Rinconada,2020-06-01,0.475445043858417
CP_Rinconada,2020-07-01,0.39569661247580756
CP_Rinconada,2020-08-01,0.60041445925199
CP_Rinconada,2020-09-01,0.5916580269615722
CP_Rinconada,2020-10-01,0.41956862662180217
CP_Rinconada,2020-11-01,0.4442472280223077
CP_Rinconada,2020-12-01,0.5993389187717867
CP_Rinconada,2021-01-01,0.6250701272618416
CP_Rinconada,2021-02-01,0.5558887062122057
CP_Rinconada,2021-03-01,0.534923968017367
CP_Rinconada,2021-04-01,0.4732126143529248
CP_Rinconada,2021-05-01,0.4910699157077862
CP_Rinconada,2021-06-01,0.5751533888475212
CP_Rinconada,2021-07-01,0.5864715957103779
CP_Rinconada,2021-08-01,0.6122562249673951
CP_Rinconada,2021-09-01,0.5668461677153778
CP_Rinconada,2021-11-01,0.6411275576725298
CP_Rinconada,2021-12-01,0.6728524030559614
CP_Rinconada,2022-01-01,0.6677138335583694
CP_Rinconada,2022-02-01,0.6373503290678514
CP_Rinconada,2022-03-01,0.6177547484432324
CP_Rinconada,2022-04-01,0.4002669203216872
CP_Rinconada,2022-05-01,0.5503733846173018
CP_Rinconada,2022-06-01,0.4556705531502708
CP_Rinconada,2022-07-01,0.5854235753111343
CP_Rinconada,2022-08-01,0.6175172876445942
CP_Rinconada,2022-09-01,0.3380568687646017
CP_Rinconada,2022-10-01,0.5705996547039959
CP_Rinconada,2022-12-01,0.6389446640580941
CP_Rinconada,2023-01-01,0.6343376004519284
CP_Rinconada,2023-02-01,0.5643871800117797
CP_Rinconada,2023-03-01,0.48152579301375487
CP_Rinconada,2023-04-01,0.443404868425324
CP_Rinconada,2023-05-01,0.4854982421426321
CP_Rinconada,2023-06-01,0.5740403586813023
CP_Rinconada,2023-07-01,0.38861025152560885
CP_Rinconada,2023-08-01,0.6121740566300766
CP_Rinconada,2023-09-01,0.5810889932337124
CP_Rinconada,2023-10-01,0.38584113412243826
CP_Rinconada,2023-11-01,0.5640323620372856
CP_Rinconada,2023-12-01,0.5896126790733365
CP_Rinconada,2024-01-01,0.5858297882943764
CP_Rinconada,2024-02-01,0.5099718692353634
CP_Rinconada,2024-03-01,0.4895947219237959
CP_Rinconada,2024-04-01,0.4130450710197777
CP_Rinconada,2024-05-01,0.45047737246138897
CP_Rinconada,2024-07-01,0.3438433553869055
CP_Rinconada,2024-08-01,0.3303167772400461
CP_Rinconada,2024-09-01,0.5566350595990922
CP_Rinconada,2024-10-01,0.5862164539634386
CP_Rinconada,2024-11-01,0.39939738460629404
CP_Rinconada,2024-12-01,0.56833424296159
CP_Rinconada,2025-01-01,0.6051860704539861
CP_Rinconada,2025-02-01,0.5198178756067668
CP_Rinconada,2025-03-01,0.5021948867700474
CP_Rinconada,2025-04-01,0.5469165716695794
CP_Rinconada,2025-05-01,0.6033963041623777
CP_Rinconada,2025-06-01,0.5542382038017558
CP_Rinconada,2025-07-01,0.6096315947612503
CP_Rinconada,2025-08-01,0.5666910298731984
CP_Rinconada,2025-09-01,0.5330597117293095
CP_Rinconada,2025-10-01,0.5687401976914479
CP_Rinconada,2025-11-01,0.4356558364420199
CP_Rinconada,2025-12-01,0.584826391716435
CP_Km22,2018-01-01,-0.5349287474723633
CP_Km22,2018-02-01,-0.4447602821076014
CP_Km22,2018-12-01,-0.6175352431728107
CP_Km22,2019-01-01,-0.4690202050450317
CP_Km22,2019-02-01,-0.3046510592403722
CP_Km22,2019-03-01,-0.13800313359252825
CP_Km22,2019-04-01,-0.09953568780918852
CP_Km22,2019-05-01,-0.08351834807171245
CP_Km22,2019-06-01,-0.7691145357098074
CP_Km22,2019-07-01,-0.37329531312102365
CP_Km22,2019-08-01,-0.9004932369326313
CP_Km22,2019-09-01,-0.0318522370031994
CP_Km22,2019-11-01,-0.519698294880152
CP_Km22,2019-12-01,-0.5806516906953701
CP_Km22,2020-01-01,-0.7265758201955436
CP_Km22,2020-02-01,-0.4250836969552862
CP_Km22,2020-03-01,-0.29128714435783704
CP_Km22,2020-04-01,-0.12368175721859107
CP_Km22,2020-05-01,-0.24101379799934
CP_Km22,2020-06-01,-0.050098064936709735
CP_Km22,2020-07-01,-0.17069283531680104
CP_Km22,2020-08-01,-0.5788376921418013
CP_Km22,2020-09-01,-0.4009165753583462
CP_Km22,2020-10-01,-0.31007498485625284
CP_Km22,2020-11-01,-0.5883392099420695
CP_Km22,2020-12-01,-0.3705434494200348
CP_Km22,2021-01-01,-0.5885892008338508
CP_Km22,2021-02-01,-0.4834079873455562
CP_Km22,2021-03-01,-0.2849276789634876
CP_Km22,2021-04-01,-0.40552545068201645
CP_Km22,2021-05-01,-0.6675647198183767
CP_Km22,2021-06-01,-0.42651914359689025
CP_Km22,2021-07-01,-0.527897464700446
CP_Km22,2021-08-01,-0.3857708607815183
CP_Km22,2021-09-01,-0.6682490919745423
CP_Km22,2021-10-01,0.016667918800949384
CP_Km22,2021-11-01,-0.6304616918153608
CP_Km22,2021-12-01,-0.6977225766239326
CP_Km22,2022-01-01,-0.7842944344581771
CP_Km22,2022-02-01,-0.5528909199994786
CP_Km22,2022-03-01,-0.3279189509203745
CP_Km22,2022-04-01,-0.3935063054115218
CP_Km22,2022-05-01,-0.38821761743051425
CP_Km22,2022-06-01,-0.11930850429291266
CP_Km22,2022-07-01,-0.2973155063621071
CP_Km22,2022-08-01,-0.03726522104757967
CP_Km22,2022-09-01,-0.11771164118888215
CP_Km22,2022-10-01,-0.14201929741421693
CP_Km22,2022-12-01,-0.7853382916525192
CP_Km22,2023-01-01,-0.6560744621487448
CP_Km22,2023-02-01,-0.8446752200984177
CP_Km22,2023-03-01,-0.3343627690012637
CP_Km22,2023-04-01,-0.07919669233305449
CP_Km22,2023-05-01,-0.7829088045875604
CP_Km22,2023-06-01,-0.5622896961797657
CP_Km22,2023-07-01,-0.5515512696812042
CP_Km22,2023-08-01,-0.41915007880018257
CP_Km22,2023-09-01,-0.25464783413898723
CP_Km22,2023-10-01,-0.15574658165298774
CP_Km22,2023-11-01,-0.7639958662448496
CP_Km22,2023-12-01,-0.7004284327787078
CP_Km22,2024-01-01,-0.5769072377104626
CP_Km22,2024-02-01,-0.4080431864776039
CP_Km22,2024-03-01,-0.33801950438723094
CP_Km22,2024-04-01,-0.21089530932753833
CP_Km22,2024-05-01,-0.0735477822579202
CP_Km22,2024-07-01,-0.540784449629041
CP_Km22,2024-08-01,-0.1830692943031966
CP_Km22,2024-09-01,-0.9755024316239708
CP_Km22,2024-10-01,-0.18045311548982879
CP_Km22,2024-11-01,-0.6132695670217297
CP_Km22,2024-12-01,-0.689098971860548
CP_Km22,2025-01-01,-0.7076379562888313
CP_Km22,2025-02-01,-0.48831634178146677
CP_Km22,2025-03-01,-0.2858422867779876
CP_Km22,2025-04-01,-0.36155989173745057
CP_Km22,2025-05-01,-0.7302621989299681
CP_Km22,2025-06-01,-0.6573038520563523
CP_Km22,2025-07-01,-0.37026492222331775
CP_Km22,2025-08-01,-0.057726899367546
CP_Km22,2025-09-01,-0.5015722003156515
CP_Km22,2025-10-01,0.11483274627316875
CP_Km22,2025-11-01,0.19298356000910968
CP_Km22,2025-12-01,-0.6215646870781997
Sevillano,2018-02-01,0.8379293059414913
Sevillano,2018-03-01,0.7826728510042847
Sevillano,2018-12-01,0.8232617207986854
Sevillano,2019-01-01,0.7889414309123819
Sevillano,2019-02-01,0.7307255703735325
Sevillano,2019-03-01,0.6737085618619544
Sevillano,2019-04-01,0.6361526153464211
Sevillano,2019-05-01,0.4591540161174413
Sevillano,2019-06-01,0.6195698535663543
Sevillano,2019-07-01,0.8254006198052037
Sevillano,2019-08-01,0.8316768623826643
Sevillano,2019-11-01,0.8615810789221171
Sevillano,2019-12-01,0.8176196298630012
Sevillano,2020-01-01,0.8304111462631064
Sevillano,2020-02-01,0.7859159637093253
Sevillano,2020-03-01,0.7363179315213481
Sevillano,2020-04-01,0.6144741032636528
Sevillano,2020-05-01,0.7768199797879285
Sevillano,2020-08-01,0.8796499490116062
Sevillano,2020-09-01,0.8892022447274928
Sevillano,2020-10-01,0.7421274187181728
Sevillano,2020-11-01,0.6638292560362523
Sevillano,2020-12-01,0.8405222862467484
Sevillano,2021-01-01,0.8153229834477158
Sevillano,2021-02-01,0.7911304192143682
Sevillano,2021-03-01,0.7151676620301268
Sevillano,2021-04-01,0.7029485775461739
Sevillano,2021-05-01,0.731031475229869
Sevillano,2021-06-01,0.7913437960004562
Sevillano,2021-07-01,0.8338541733540528
Sevillano,2021-08-01,0.8470837043528674
Sevillano,2021-09-01,0.7968892571499643
Sevillano,2021-11-01,0.8689416068724047
Sevillano,2021-12-01,0.8589341086787464
Sevillano,2022-01-01,0.808198888943463
Sevillano,2022-02-01,0.8058834819128029
Sevillano,2022-03-01,0.7807510635339414
Sevillano,2022-04-01,0.7686037343483143
Sevillano,2022-05-01,0.8423864471972855
Sevillano,2022-06-01,0.6491542413946477
Sevillano,2022-07-01,0.8409744898636888
Sevillano,2022-09-01,0.8039084692422457
Sevillano,2022-10-01,0.8089619300951232
Sevillano,2022-12-01,0.7958485415250687
Sevillano,2023-01-01,0.7990077475658345
Sevillano,2023-02-01,0.7716197993572673
Sevillano,2023-03-01,0.7662709934175281
Sevillano,2023-04-01,0.7631008206575602
Sevillano,2023-05-01,0.7898256664939084
Sevillano,2023-07-01,0.8899307047047151
Sevillano,2023-08-01,0.7777125516413647
Sevillano,2023-09-01,0.8013949793964742
Sevillano,2023-11-01,0.8078174417996564
Sevillano,2023-12-01,0.8167397904335779
Sevillano,2024-01-01,0.7993625018219556
Sevillano,2024-02-01,0.7356339117821783
Sevillano,2024-03-01,0.6654333891470177
Sevillano,2024-04-01,0.6459795048273979
Sevillano,2024-07-01,0.7972576890750446
Sevillano,2024-08-01,0.8383268107174229
Sevillano,2024-09-01,0.849518268072015
Sevillano,2024-10-01,0.8543131064945644
Sevillano,2024-11-01,0.8386633343699957
Sevillano,2024-12-01,0.8384754300996025
Sevillano,2025-01-01,0.8404358773524354
Sevillano,2025-02-01,0.7468501866953129
Sevillano,2025-03-01,0.7117345360882634
Sevillano,2025-04-01,0.7375782215343983
Sevillano,2025-06-01,0.8299258954238682
Sevillano,2025-07-01,0.8701145059550975
Sevillano,2025-08-01,0.8420491931959128
Sevillano,2025-09-01,0.8286093653847348
Sevillano,2025-10-01,0.8805102379928024
Sevillano,2025-11-01,0.8534207890290775
Sevillano,2025-12-01,0.8138677241610204
VIPIS,2018-01-01,0.14787343729492158
VIPIS,2018-02-01,0.16732767467658452
VIPIS,2018-12-01,0.03073434618300341
VIPIS,2019-01-01,0.05327627908301796
VIPIS,2019-02-01,0.12339794031302233
VIPIS,2019-03-01,0.09189600413924401
VIPIS,2019-04-01,0.05447960812636725
VIPIS,2019-05-01,0.10057980547128781
VIPIS,2019-06-01,0.07747885056818317
VIPIS,2019-07-01,0.0710442856366859
VIPIS,2019-08-01,-0.005367239652237208
VIPIS,2019-09-01,0.1317041321537694
VIPIS,2019-11-01,0.021131180593552554
VIPIS,2019-12-01,0.009999240827586322
VIPIS,2020-01-01,0.1053304928993565
VIPIS,2020-02-01,0.12041453849349296
VIPIS,2020-03-01,0.12519610448527083
VIPIS,2020-04-01,0.12511688985758787
VIPIS,2020-05-01,0.0626982048681395
VIPIS,2020-06-01,0.09021866621513876
VIPIS,2020-07-01,0.10585481519486405
VIPIS,2020-08-01,0.016409899918643542
VIPIS,2020-09-01,0.002007465132673249
VIPIS,2020-10-01,0.005891157070774459
VIPIS,2020-11-01,0.017070180303067218
VIPIS,2020-12-01,0.11519655260585909
VIPIS,2021-01-01,0.12760203576390486
VIPIS,2021-02-01,0.09482376678800244
VIPIS,2021-03-01,0.18064634267670293
VIPIS,2021-04-01,0.11379353975145351
VIPIS,2021-05-01,0.1164019373234981
VIPIS,2021-06-01,0.16215790984367398
VIPIS,2021-07-01,0.1585236173596375
VIPIS,2021-08-01,0.14698421997173633
VIPIS,2021-09-01,0.004133623730578595
VIPIS,2021-10-01,0.05967325445390545
VIPIS,2021-11-01,0.07330851290541789
VIPIS,2021-12-01,0.10250447159876211
VIPIS,2022-01-01,0.10413136566172312
VIPIS,2022-02-01,0.15289219480596705
VIPIS,2022-03-01,0.15069998377174712
VIPIS,2022-04-01,0.16538912769370934
VIPIS,2022-05-01,0.07987019581619934
VIPIS,2022-06-01,0.07083954867296308
VIPIS,2022-07-01,0.1888081577090909
VIPIS,2022-08-01,0.240711722441973
VIPIS,2022-09-01,0.0914290920252539
VIPIS,2022-10-01,0.2435137810543326
VIPIS,2022-12-01,0.13666901801199383
VIPIS,2023-01-01,0.15582554344218288
VIPIS,2023-02-01,0.24001854953076412
VIPIS,2023-03-01,0.17606385379754638
VIPIS,2023-04-01,0.1673010178083645
VIPIS,2023-05-01,0.07806693047078764
VIPIS,2023-06-01,0.10563394041500447
VIPIS,2023-07-01,0.18890007067360695
VIPIS,2023-08-01,0.17678984399711048
VIPIS,2023-09-01,0.1689990600632181
VIPIS,2023-10-01,0.1524232018635476
VIPIS,2023-11-01,0.047729774702399495
VIPIS,2023-12-01,0.12531261813207223
VIPIS,2024-01-01,0.16087908181346627
VIPIS,2024-02-01,0.12383886559531455
VIPIS,2024-03-01,0.1953647875459962
VIPIS,2024-04-01,0.21782387965968625
VIPIS,2024-05-01,0.17963546540672937
VIPIS,2024-07-01,0.13538647358793304
VIPIS,2024-08-01,-0.2242319639532372
VIPIS,2024-09-01,0.06947583904285023
VIPIS,2024-10-01,0.12968038309924992
VIPIS,2024-11-01,0.026113765150480545
VIPIS,2024-12-01,0.18200052048967336
VIPIS,2025-01-01,0.20567982247752736
VIPIS,2025-02-01,0.22901724574588847
VIPIS,2025-03-01,0.17881085965628793
VIPIS,2025-04-01,0.1950067698127668
VIPIS,2025-05-01,0.2231642980670498
VIPIS,2025-06-01,0.21322626325526295
VIPIS,2025-07-01,0.26661607580592767
VIPIS,2025-08-01,0.19031614913430978
VIPIS,2025-09-01,0.07742724344809923
VIPIS,2025-10-01,0.12512115700836446
VIPIS,2025-11-01,0.17353942519146226
VIPIS,2025-12-01,0.17689193147560783
